13735_0:0013e9	145923at32523	102456369
13735_0:0013eb	105130at32523	102459462
13735_0:0013ee	240559at32523	102460666
13735_0:0013ef	148370at32523	102458435
13735_0:0013f1	204379at32523	102462655
13735_0:0013f2	263559at32523	102445798
13735_0:0013f5	12302at32523	102452056
13735_0:0013f8	201317at32523	102461630
13735_0:0013f9	203588at32523	102461298
13735_0:0013fa	75753at32523	102463544
13735_0:0013fc	161263at32523	102445407
13735_0:0013ff	111285at32523	102447486
13735_0:001403	22579at32523	102455707
13735_0:001404	120245at32523	102448316
13735_0:001406	78281at32523	102450546
13735_0:001407	246864at32523	102454789
13735_0:00140a	41395at32523	102462819
13735_0:00140c	218681at32523	102461709
13735_0:00140e	194734at32523	102460904
13735_0:00140f	196361at32523	102463373
13735_0:001412	211044at32523	102459701
13735_0:001416	185981at32523	102462582
13735_0:001419	222522at32523	102463144
13735_0:00141a	283086at32523	102460016
13735_0:00141c	111475at32523	102451491
13735_0:00141d	189151at32523	102452982
13735_0:00141e	130932at32523	102444976
13735_0:001424	210626at32523	102453234
13735_0:001428	216435at32523	102447487
13735_0:001429	168450at32523	102445408
13735_0:001430	242374at32523	102446506
13735_0:001431	32134at32523	102451010
13735_0:001433	129956at32523	102450145
13735_0:001434	188643at32523	102445799
13735_0:001435	38760at32523	102444439
13735_0:001446	20577at32523	102456697
13735_0:001447	253631at32523	102456193
13735_0:00144b	14142at32523	102458266
13735_0:00144f	190153at32523	102458028
13735_0:001457	163200at32523	102461877
13735_0:00145c	16602at32523	102457188
13735_0:00145d	195570at32523	102458436
13735_0:00145e	158955at32523	102455125
13735_0:001466	202915at32523	102451249
13735_0:001468	149790at32523	102454873
13735_0:00146a	198743at32523	102443803
13735_0:00146c	32790at32523	102450396
13735_0:00146d	144155at32523	102452215
13735_0:00146e	305237at32523	106731611
13735_0:001475	132426at32523	102455538
13735_0:001479	50206at32523	102446914
13735_0:00147d	228563at32523	102457940
13735_0:00147e	60376at32523	102447741
13735_0:001482	150577at32523	102449668
13735_0:001486	157184at32523	102444440
13735_0:001487	87325at32523	102459628
13735_0:001489	232417at32523	102460017
13735_0:00148b	256879at32523	102460414
13735_0:00148f	176224at32523	102462341
13735_0:0014a0	36985at32523	102446033
13735_0:0014a2	287965at32523	102445147
13735_0:0014a5	170550at32523	102448472
13735_0:0014a6	52870at32523	102447816
13735_0:0014af	219664at32523	102450472
13735_0:0014b3	49559at32523	102450694
13735_0:0014b4	80962at32523	102451885
13735_0:0014b5	166597at32523	102453645
13735_0:0014b6	82622at32523	102453890
13735_0:0014b8	166186at32523	102452880
13735_0:0014ba	293265at32523	102453391
13735_0:0014c0	283521at32523	102463977
13735_0:0014c1	121184at32523	102459629
13735_0:0014c2	77878at32523	102445303
13735_0:0014c8	199406at32523	102459382
13735_0:0014d1	303889at32523	102459855
13735_0:0014d7	217248at32523	102458675
13735_0:0014db	300642at32523	102463145
13735_0:0014dd	146830at32523	102445556
13735_0:0014e1	82205at32523	102453237
13735_0:0014e7	256267at32523	102453492
13735_0:0014f4	20483at32523	102455303
13735_0:0014fc	171348at32523	102462656
13735_0:0014fe	110242at32523	102458029
13735_0:001500	22537at32523	102460907
13735_0:001502	230130at32523	102458750
13735_0:001505	203774at32523	102446436
13735_0:00150c	99446at32523	102463546
13735_0:001510	192653at32523	102444280
13735_0:001511	232302at32523	102444046
13735_0:001516	161938at32523	102460669
13735_0:001517	236470at32523	102445482
13735_0:001518	17600at32523	102444978
13735_0:001522	214220at32523	102453324
13735_0:001525	106954at32523	102450146
13735_0:001527	69006at32523	102453577
13735_0:001528	263953at32523	102452809
13735_0:001529	202262at32523	102450943
13735_0:00152a	184879at32523	102449670
13735_0:00152e	185285at32523	102448167
13735_0:00153d	48768at32523	102445878
13735_0:00153f	86715at32523	102462170
13735_0:00154e	271060at32523	102444281
13735_0:00155e	158493at32523	102459062
13735_0:001562	161728at32523	102454612
13735_0:001564	105863at32523	102462584
13735_0:001566	114246at32523	102456775
13735_0:001567	76356at32523	102454208
13735_0:001569	71466at32523	102457189
13735_0:00156c	134746at32523	102463068
13735_0:00156d	48580at32523	102460176
13735_0:00156e	87494at32523	102458031
13735_0:001571	105863at32523	106731642
13735_0:001574	114439at32523	102459630
13735_0:001577	278412at32523	102463797
13735_0:001578	2109at32523	102462099
13735_0:00157a	129406at32523	102452881
13735_0:00157b	218075at32523	102453815
13735_0:00157d	37091at32523	102451576
13735_0:00157e	242973at32523	102445148
13735_0:00157f	264979at32523	102444047
13735_0:001588	270073at32523	102446344
13735_0:001594	260322at32523	102449831
13735_0:001595	257713at32523	102457353
13735_0:00159b	155984at32523	102453891
13735_0:00159c	296396at32523	102450696
13735_0:00159d	142484at32523	102457103
13735_0:00159e	142150at32523	102453392
13735_0:0015a1	104070at32523	102454963
13735_0:0015a2	119509at32523	102454532
13735_0:0015a4	106057at32523	102453130
13735_0:0015a6	144934at32523	102452882
13735_0:0015a8	226787at32523	102451338
13735_0:0015af	121285at32523	102459217
13735_0:0015b0	114393at32523	102459935
13735_0:0015b9	193528at32523	102462497
13735_0:0015c4	65760at32523	102457190
13735_0:0015c7	46594at32523	102446916
13735_0:0015ca	145343at32523	102447915
13735_0:0015cb	253565at32523	102448168
13735_0:0015cd	78579at32523	102446199
13735_0:0015d3	165606at32523	102445061
13735_0:0015d7	157968at32523	102445723
13735_0:0015d9	101114at32523	102447661
13735_0:0015db	226027at32523	102449279
13735_0:0015dd	76401at32523	102454613
13735_0:0015df	205909at32523	102448402
13735_0:0015e1	31843at32523	102452124
13735_0:0015e6	279957at32523	102459631
13735_0:0015e7	259647at32523	102464057
13735_0:0015e8	205502at32523	102463798
13735_0:0015ed	10949at32523	102443806
13735_0:0015f1	277530at32523	102444048
13735_0:0015fa	172934at32523	102445959
13735_0:0015fd	88940at32523	102446676
13735_0:001602	290216at32523	102451647
13735_0:001608	237255at32523	102454450
13735_0:001618	207983at32523	102460910
13735_0:00161e	91631at32523	102456196
13735_0:00161f	200828at32523	102457941
13735_0:001621	58398at32523	102456701
13735_0:001623	264332at32523	102460178
13735_0:001626	267170at32523	102456453
13735_0:001627	105125at32523	102457685
13735_0:001628	123057at32523	102461393
13735_0:00162a	70008at32523	102458599
13735_0:001632	99743at32523	102450320
13735_0:001636	167645at32523	102443728
13735_0:001637	88879at32523	102462985
13735_0:00163d	13828at32523	102450773
13735_0:001640	157816at32523	102451729
13735_0:001642	233304at32523	102454288
13735_0:001649	160404at32523	102453493
13735_0:00164c	227433at32523	102455619
13735_0:001657	164437at32523	102461636
13735_0:001658	23829at32523	102457354
13735_0:00165c	107727at32523	102443729
13735_0:00165d	94161at32523	102459220
13735_0:00165e	17056at32523	102443482
13735_0:001660	51212at32523	102458751
13735_0:001667	32680at32523	102447247
13735_0:00166a	85696at32523	102446748
13735_0:00166b	291434at32523	102445648
13735_0:00166e	198092at32523	102449584
13735_0:001671	128317at32523	102450774
13735_0:001672	126689at32523	102450001
13735_0:001679	87594at32523	102451969
13735_0:00167a	93479at32523	102452374
13735_0:001684	143618at32523	102454533
13735_0:001685	149214at32523	102456529
13735_0:001686	70364at32523	106731683
13735_0:00168a	221686at32523	102457686
13735_0:00168e	230860at32523	102452057
13735_0:001690	28823at32523	102446035
13735_0:001693	130229at32523	102445220
13735_0:001694	45054at32523	102448241
13735_0:001696	218099at32523	102460419
13735_0:001697	257507at32523	102455305
13735_0:001698	260715at32523	102451015
13735_0:001699	296516at32523	102449915
13735_0:00169d	121275at32523	102454534
13735_0:0016a1	180133at32523	102462171
13735_0:0016a6	67743at32523	102444599
13735_0:0016a9	39925at32523	102453326
13735_0:0016ab	156795at32523	102454793
13735_0:0016af	119417at32523	102460672
13735_0:0016b0	281663at32523	102460179
13735_0:0016b1	141597at32523	102461299
13735_0:0016b7	117562at32523	102462586
13735_0:0016b8	243842at32523	102451252
13735_0:0016b9	164604at32523	102463881
13735_0:0016bc	260464at32523	102452302
13735_0:0016bd	31515at32523	102458677
13735_0:0016c6	49447at32523	102457259
13735_0:0016c8	34087at32523	102459705
13735_0:0016cc	11302at32523	102459937
13735_0:0016cd	273025at32523	102460180
13735_0:0016df	280269at32523	102444980
13735_0:0016e1	152992at32523	102444739
13735_0:0016e3	165049at32523	102447327
13735_0:0016e4	265077at32523	102447571
13735_0:0016f1	189257at32523	102449752
13735_0:0016f3	206788at32523	102451648
13735_0:0016fc	135004at32523	102453067
13735_0:0016fd	103182at32523	102453580
13735_0:001706	77165at32523	102456278
13735_0:00170a	168114at32523	102446202
13735_0:00170b	252117at32523	102462987
13735_0:00170c	175462at32523	102447165
13735_0:00170f	292567at32523	102448878
13735_0:001715	103448at32523	102448557
13735_0:001719	97153at32523	102446677
13735_0:00171c	271603at32523	102449512
13735_0:00171f	152780at32523	102449113
13735_0:001721	291475at32523	102461151
13735_0:001725	142027at32523	102443566
13735_0:001727	156603at32523	102463799
13735_0:00172e	99023at32523	102451415
13735_0:00172f	257442at32523	102448319
13735_0:001731	199020at32523	102457260
13735_0:001732	47871at32523	102443808
13735_0:001733	100098at32523	102460259
13735_0:001735	173582at32523	102462345
13735_0:001736	239575at32523	102451176
13735_0:00173d	193851at32523	102446749
13735_0:00173e	50548at32523	102452376
13735_0:00173f	290670at32523	102459301
13735_0:001746	283389at32523	102445802
13735_0:001748	205883at32523	102452129
13735_0:00174d	250362at32523	102460181
13735_0:00174e	71664at32523	102449916
13735_0:00174f	18041at32523	102447411
13735_0:001750	73623at32523	102463147
13735_0:001753	177538at32523	102449674
13735_0:001754	292367at32523	102460421
13735_0:001758	282917at32523	102443809
13735_0:00175c	91732at32523	102463550
13735_0:00175d	169435at32523	102458033
13735_0:001760	154908at32523	102443483
13735_0:001762	197140at32523	102462899
13735_0:001763	242171at32523	102450148
13735_0:001764	160677at32523	102447166
13735_0:001766	173550at32523	102451889
13735_0:00176a	288701at32523	102458513
13735_0:001771	255697at32523	102456779
13735_0:001779	155190at32523	102460982
13735_0:00177b	35115at32523	102454794
13735_0:00177c	131464at32523	102454291
13735_0:00177d	115764at32523	102446278
13735_0:00177e	254286at32523	102443653
13735_0:00177f	301160at32523	102462659
13735_0:001780	88380at32523	102453327
13735_0:001789	187335at32523	102452058
13735_0:00178a	193873at32523	102445880
13735_0:00178b	198705at32523	102461469
13735_0:00178c	128177at32523	102452552
13735_0:00178e	211043at32523	102463231
13735_0:001792	290185at32523	102449114
13735_0:001795	53844at32523	102445412
13735_0:001799	135540at32523	102452304
13735_0:00179d	144209at32523	102447744
13735_0:0017a0	241794at32523	102455051
13735_0:0017a1	16495at32523	102457521
13735_0:0017b4	157569at32523	102462900
13735_0:0017ba	296706at32523	102454045
13735_0:0017bb	168840at32523	102457944
13735_0:0017bf	297197at32523	102450398
13735_0:0017c0	271809at32523	102459632
13735_0:0017c2	140988at32523	102449283
13735_0:0017c5	182485at32523	102453819
13735_0:0017c6	19325at32523	102453328
13735_0:0017c7	159991at32523	102457687
13735_0:0017c9	179213at32523	102456780
13735_0:0017cc	222657at32523	102459858
13735_0:0017ce	62039at32523	102452629
13735_0:0017d0	245069at32523	102461152
13735_0:0017d6	33110at32523	102463466
13735_0:0017d8	209752at32523	102452886
13735_0:0017da	11278at32523	102462102
13735_0:0017db	215043at32523	102443484
13735_0:0017e0	47222at32523	102450150
13735_0:0017e2	127324at32523	102453582
13735_0:0017e3	212430at32523	102455131
13735_0:0017e4	62039at32523	102452377
13735_0:0017e8	210226at32523	102448169
13735_0:0017ec	248205at32523	102449586
13735_0:0017ed	260603at32523	102447328
13735_0:0017f2	274027at32523	102445558
13735_0:0017f6	257337at32523	102443967
13735_0:0017f8	279945at32523	102447070
13735_0:0017fb	283167at32523	102451651
13735_0:0017fd	15039at32523	102450550
13735_0:0017fe	209628at32523	102451890
13735_0:001801	142826at32523	102455052
13735_0:001806	128696at32523	102452630
13735_0:001808	263497at32523	102453134
13735_0:001809	110363at32523	102454046
13735_0:00180b	94217at32523	102452887
13735_0:001813	208067at32523	102446508
13735_0:001819	120192at32523	102458601
13735_0:001830	241327at32523	102451970
13735_0:001834	220541at32523	102453240
13735_0:001836	192125at32523	102463069
13735_0:001838	20880at32523	102451179
13735_0:00183f	97344at32523	102461470
13735_0:001841	1174at32523	102443731
13735_0:001843	46097at32523	102462588
13735_0:001846	139005at32523	102445651
13735_0:001847	255382at32523	102452379
13735_0:00184a	237758at32523	102459468
13735_0:001850	173832at32523	102448882
13735_0:001858	138747at32523	102454965
13735_0:001859	71868at32523	102450624
13735_0:00185a	146394at32523	102446583
13735_0:00185c	161967at32523	102460984
13735_0:00185f	208294at32523	102443485
13735_0:001865	211154at32523	102452217
13735_0:001867	270003at32523	102453975
13735_0:001869	254060at32523	102462103
13735_0:00186a	89944at32523	102450775
13735_0:00186d	123751at32523	102455467
13735_0:001871	172821at32523	102459939
13735_0:001874	119260at32523	102449044
13735_0:001879	66at32523	102452728
13735_0:001884	116216at32523	102459775
13735_0:00189a	270074at32523	102445308
13735_0:00189c	195101at32523	102446111
13735_0:00189f	36406at32523	102446918
13735_0:0018a0	108945at32523	102447329
13735_0:0018a9	291099at32523	102453329
13735_0:0018aa	25257at32523	102449116
13735_0:0018ab	121589at32523	102453070
13735_0:0018ad	156644at32523	102453584
13735_0:0018af	221304at32523	102451652
13735_0:0018b1	149711at32523	102449360
13735_0:0018b2	211314at32523	102450152
13735_0:0018b3	63845at32523	102452814
13735_0:0018ba	15265at32523	102456198
13735_0:0018bb	122656at32523	102456705
13735_0:0018c0	58258at32523	102457945
13735_0:0018c4	8575at32523	102459469
13735_0:0018c8	278452at32523	102460985
13735_0:0018d1	179601at32523	102463381
13735_0:0018de	77174at32523	102447071
13735_0:0018e4	236801at32523	102450153
13735_0:0018e5	194006at32523	102448883
13735_0:0018e6	215633at32523	102448073
13735_0:0018e8	123907at32523	102448321
13735_0:0018e9	1000at32523	102449919
13735_0:0018ea	196606at32523	102449285
13735_0:0018f5	230017at32523	102453397
13735_0:0018f6	253693at32523	102453135
13735_0:0018f9	75528at32523	102455954
13735_0:001901	163952at32523	102459386
13735_0:001902	172234at32523	102460183
13735_0:001903	160155at32523	102459776
13735_0:001910	167459at32523	102445224
13735_0:001918	205149at32523	102447249
13735_0:001929	101797at32523	102452553
13735_0:00192a	53535at32523	102452815
13735_0:001933	255079at32523	102454538
13735_0:001935	40562at32523	102455054
13735_0:001939	3766at32523	102455865
13735_0:00193a	257320at32523	102456371
13735_0:00193d	167886at32523	102457106
13735_0:001940	136173at32523	102457946
13735_0:001945	204153at32523	102444671
13735_0:001946	245059at32523	102449045
13735_0:001949	135073at32523	102449515
13735_0:00194f	234299at32523	102448074
13735_0:001953	88505at32523	102446988
13735_0:001957	160659at32523	102463382
13735_0:001958	262058at32523	102450475
13735_0:001959	188778at32523	102463803
13735_0:00195c	234426at32523	102462903
13735_0:00195d	234435at32523	102444910
13735_0:00195f	193623at32523	102445309
13735_0:001961	226640at32523	102462255
13735_0:00196b	129465at32523	102453241
13735_0:00196c	230718at32523	102454708
13735_0:00196d	115484at32523	102454213
13735_0:001977	220371at32523	102461303
13735_0:001979	73013at32523	102457783
13735_0:00197a	110217at32523	102443655
13735_0:00197c	241385at32523	102463383
13735_0:00197d	204089at32523	102461714
13735_0:001982	7066at32523	102458825
13735_0:001983	263440at32523	102459549
13735_0:001985	16928at32523	102459942
13735_0:001987	122335at32523	102458035
13735_0:00198b	146509at32523	102460333
13735_0:00198e	134448at32523	102446113
13735_0:00199c	129376at32523	102448404
13735_0:00199e	254190at32523	102452729
13735_0:0019b2	162967at32523	102460334
13735_0:0019b3	241247at32523	102455133
13735_0:0019b4	296619at32523	102448884
13735_0:0019b5	215625at32523	102445065
13735_0:0019ba	171298at32523	102459304
13735_0:0019bb	138888at32523	102448642
13735_0:0019bd	178941at32523	102462174
13735_0:0019be	133765at32523	102448245
13735_0:0019c1	121468at32523	102450156
13735_0:0019c4	149548at32523	102449288
13735_0:0019c5	192560at32523	102455623
13735_0:0019c8	279478at32523	102447663
13735_0:0019cd	13794at32523	102462827
13735_0:0019d1	268973at32523	102454614
13735_0:0019d2	222815at32523	102456119
13735_0:0019d3	91212at32523	102446204
13735_0:0019d7	73551at32523	102456867
13735_0:0019de	419at32523	102463468
13735_0:0019df	122969at32523	102462904
13735_0:0019e6	288374at32523	102444051
13735_0:0019e9	33146at32523	102444985
13735_0:0019eb	85312at32523	102446680
13735_0:0019ec	74212at32523	102446439
13735_0:0019ee	102420at32523	102445489
13735_0:0019ef	283153at32523	102446919
13735_0:0019f7	36212at32523	102454049
13735_0:0019fa	55435at32523	102453331
13735_0:0019fe	144772at32523	102454539
13735_0:0019ff	75221at32523	102450246
13735_0:001a04	173329at32523	102455956
13735_0:001a05	114659at32523	102455055
13735_0:001a06	114654at32523	102455311
13735_0:001a07	207895at32523	102455546
13735_0:001a09	22810at32523	102456201
13735_0:001a0d	49999at32523	102457358
13735_0:001a0f	212281at32523	102457867
13735_0:001a24	205901at32523	102443488
13735_0:001a2c	178490at32523	102453398
13735_0:001a2d	249062at32523	102453651
13735_0:001a2f	69465at32523	102451892
13735_0:001a38	222662at32523	102452730
13735_0:001a39	277953at32523	102448324
13735_0:001a3a	199337at32523	102454367
13735_0:001a3f	78541at32523	102458444
13735_0:001a40	133368at32523	102457263
13735_0:001a43	197458at32523	102456781
13735_0:001a46	49652at32523	102460675
13735_0:001a47	237466at32523	102457022
13735_0:001a49	186362at32523	102457690
13735_0:001a4b	212014at32523	102461153
13735_0:001a4c	211787at32523	102462257
13735_0:001a4d	40227at32523	102461540
13735_0:001a4e	74589at32523	102462009
13735_0:001a4f	176592at32523	102462503
13735_0:001a50	141624at32523	102443489
13735_0:001a52	11992at32523	102463732
13735_0:001a53	142022at32523	102463985
13735_0:001a61	45431at32523	102449588
13735_0:001a63	63280at32523	102455547
13735_0:001a66	181454at32523	102445652
13735_0:001a69	191227at32523	102451255
13735_0:001a6a	173705at32523	102453737
13735_0:001a6b	209208at32523	102453243
13735_0:001a71	82312at32523	102449834
13735_0:001a75	292062at32523	102456782
13735_0:001a77	131824at32523	102451654
13735_0:001a78	133600at32523	102450859
13735_0:001a79	176110at32523	102458036
13735_0:001a7c	65633at32523	102449517
13735_0:001a7d	173655at32523	102459943
13735_0:001a80	5204at32523	102459305
13735_0:001a82	283371at32523	102449046
13735_0:001a83	137161at32523	102462665
13735_0:001a84	151965at32523	102462258
13735_0:001a86	133001at32523	102461541
13735_0:001a8a	307812at32523	102463804
13735_0:001a8b	210225at32523	102459551
13735_0:001a8c	130482at32523	102448802
13735_0:001a8d	250844at32523	102445227
13735_0:001a91	138588at32523	102458683
13735_0:001a98	101417at32523	102447332
13735_0:001a9a	193297at32523	102448078
13735_0:001a9c	174518at32523	102445885
13735_0:001a9d	218908at32523	102450248
13735_0:001aa3	119863at32523	102454800
13735_0:001aac	238302at32523	102452473
13735_0:001ab0	151289at32523	102459306
13735_0:001ab1	188390at32523	102458193
13735_0:001ab2	200948at32523	102456460
13735_0:001ab5	156394at32523	102461306
13735_0:001abb	283638at32523	102461063
13735_0:001abc	296574at32523	102460676
13735_0:001abe	109929at32523	102455548
13735_0:001ac6	55777at32523	102456203
13735_0:001acc	130225at32523	102453399
13735_0:001ace	157717at32523	102454133
13735_0:001ad9	222002at32523	102445963
13735_0:001adb	254021at32523	102447415
13735_0:001ae4	214194at32523	102449290
13735_0:001aea	251416at32523	102449047
13735_0:001af2	273570at32523	102449759
13735_0:001af6	217513at32523	102457442
13735_0:001af9	30724at32523	102461154
13735_0:001afa	238843at32523	102446116
13735_0:001afd	260416at32523	102444448
13735_0:001afe	276957at32523	102444213
13735_0:001aff	155954at32523	102458912
13735_0:001b06	299737at32523	102446350
13735_0:001b09	113035at32523	102445415
13735_0:001b0e	49333at32523	102444912
13735_0:001b10	308798at32523	102462666
13735_0:001b14	155889at32523	102450157
13735_0:001b1b	221414at32523	102448561
13735_0:001b1c	212264at32523	102448326
13735_0:001b1d	145562at32523	102450553
13735_0:001b1f	105327at32523	102463471
13735_0:001b20	109977at32523	102454134
13735_0:001b23	76649at32523	102453138
13735_0:001b24	145190at32523	102450403
13735_0:001b37	66990at32523	102449923
13735_0:001b3b	178746at32523	106731816
13735_0:001b3c	13671at32523	102453400
13735_0:001b3e	9015at32523	102449678
13735_0:001b46	130802at32523	102447748
13735_0:001b48	255510at32523	102454616
13735_0:001b4b	100325at32523	102463235
13735_0:001b4c	142624at32523	102463883
13735_0:001b51	35484at32523	102451975
13735_0:001b5f	133898at32523	102456948
13735_0:001b62	188688at32523	102455959
13735_0:001b64	120253at32523	102459860
13735_0:001b65	64841at32523	102455226
13735_0:001b66	60413at32523	102455720
13735_0:001b6d	281830at32523	102459224
13735_0:001b6e	154924at32523	102462259
13735_0:001b6f	178294at32523	102460099
13735_0:001b70	32816at32523	102459470
13735_0:001b77	6923at32523	102461308
13735_0:001b89	56858at32523	102450080
13735_0:001b8a	83928at32523	102445886
13735_0:001b8c	154136at32523	102449589
13735_0:001b8e	10244at32523	102448405
13735_0:001b8f	141874at32523	102447416
13735_0:001b90	256441at32523	102448170
13735_0:001b94	138010at32523	102449835
13735_0:001b96	119840at32523	102449362
13735_0:001b98	120257at32523	102449118
13735_0:001b9c	261382at32523	102450480
13735_0:001b9d	106549at32523	102450703
13735_0:001ba8	18178at32523	102456121
13735_0:001bad	209931at32523	102456870
13735_0:001bb9	89794at32523	102450704
13735_0:001bba	230754at32523	102459225
13735_0:001bc1	280313at32523	102449519
13735_0:001bc2	169930at32523	102446991
13735_0:001bc7	269108at32523	102450250
13735_0:001bc8	274866at32523	102450006
13735_0:001bc9	235866at32523	102461544
13735_0:001bcb	186255at32523	102451895
13735_0:001bcc	123289at32523	102448080
13735_0:001bcd	245997at32523	102460187
13735_0:001bd0	134159at32523	102451422
13735_0:001bd4	6055at32523	102449291
13735_0:001bd5	31904at32523	102452384
13735_0:001bd8	26562at32523	102461940
13735_0:001bda	257821at32523	102448805
13735_0:001bdb	300164at32523	102458988
13735_0:001be1	293635at32523	102455549
13735_0:001be5	138015at32523	102461787
13735_0:001be6	165502at32523	102455792
13735_0:001be9	202759at32523	102462260
13735_0:001bee	99669at32523	102462011
13735_0:001bef	187227at32523	102459553
13735_0:001bf0	36670at32523	102463238
13735_0:001bf3	295931at32523	102458038
13735_0:001bfa	78888at32523	102462993
13735_0:001bfc	140105at32523	102456033
13735_0:001c12	291252at32523	102450554
13735_0:001c1d	189290at32523	102447418
13735_0:001c1f	188128at32523	102451976
13735_0:001c20	239641at32523	102452221
13735_0:001c21	110140at32523	102453140
13735_0:001c23	200398at32523	102455470
13735_0:001c24	208100at32523	102454296
13735_0:001c25	304171at32523	102454050
13735_0:001c26	46482at32523	102454540
13735_0:001c2b	43954at32523	102456949
13735_0:001c33	159704at32523	106731855
13735_0:001c39	206062at32523	102461788
13735_0:001c3a	119666at32523	106731245
13735_0:001c3e	39067at32523	102463884
13735_0:001c42	1959at32523	102463628
13735_0:001c45	128422at32523	102460100
13735_0:001c47	187615at32523	102444130
13735_0:001c4a	181336at32523	102444827
13735_0:001c4c	105469at32523	102446442
13735_0:001c4d	287818at32523	102445228
13735_0:001c5a	282515at32523	102454710
13735_0:001c6f	91107at32523	102459862
13735_0:001c75	35695at32523	102461473
13735_0:001c79	109112at32523	102463386
13735_0:001c7a	15162at32523	102463806
13735_0:001c7c	279464at32523	102464063
13735_0:001c85	174611at32523	102446282
13735_0:001c86	81228at32523	102447668
13735_0:001c88	104547at32523	102448887
13735_0:001c94	147995at32523	102450861
13735_0:001cb4	266540at32523	102450082
13735_0:001cb5	85149at32523	102450159
13735_0:001cb7	84779at32523	102448645
13735_0:001cb8	159696at32523	102460990
13735_0:001cbb	286462at32523	102450404
13735_0:001cbc	152969at32523	102449438
13735_0:001cbf	118610at32523	102443739
13735_0:001cc5	213495at32523	102448081
13735_0:001cc7	134124at32523	102448328
13735_0:001cca	67102at32523	102463152
13735_0:001ccb	156936at32523	102448172
13735_0:001cd3	145527at32523	102461717
13735_0:001cd4	96523at32523	102457269
13735_0:001cd6	177431at32523	102454051
13735_0:001cd8	110575at32523	102443657
13735_0:001cda	210667at32523	102444828
13735_0:001cdc	273232at32523	102459472
13735_0:001ce5	228070at32523	102450555
13735_0:001ce7	16701at32523	102452222
13735_0:001ce8	173747at32523	102449121
13735_0:001ce9	80941at32523	102444829
13735_0:001cee	61154at32523	102445889
13735_0:001cef	39463at32523	102446588
13735_0:001cf0	55885at32523	102459707
13735_0:001cf3	65940at32523	102455794
13735_0:001cf6	49619at32523	102463629
13735_0:001cfb	46111at32523	102451734
13735_0:001cfc	37398at32523	102452223
13735_0:001d02	140314at32523	102463072
13735_0:001d0a	29530at32523	102454457
13735_0:001d10	89660at32523	102457530
13735_0:001d12	156612at32523	102462348
13735_0:001d14	198109at32523	102460509
13735_0:001d1a	172732at32523	102443813
13735_0:001d24	144299at32523	102446283
13735_0:001d28	223786at32523	102446510
13735_0:001d29	200054at32523	102448082
13735_0:001d2a	122044at32523	102447335
13735_0:001d2b	227540at32523	102448959
13735_0:001d2c	288247at32523	102449838
13735_0:001d30	152211at32523	102455961
13735_0:001d37	253767at32523	102457199
13735_0:001d39	233383at32523	102455723
13735_0:001d3b	201959at32523	102450951
13735_0:001d3c	263835at32523	102455472
13735_0:001d45	120363at32523	102460104
13735_0:001d46	296580at32523	102461065
13735_0:001d50	179256at32523	102447750
13735_0:001d51	116236at32523	102446994
13735_0:001d52	240332at32523	102444607
13735_0:001d55	113678at32523	102448960
13735_0:001d56	193041at32523	102446444
13735_0:001d5b	163916at32523	102451580
13735_0:001d5f	42445at32523	102444369
13735_0:001d62	7650at32523	102449193
13735_0:001d68	146507at32523	102458830
13735_0:001d6a	157582at32523	102455551
13735_0:001d6b	101129at32523	102460189
13735_0:001d6d	48295at32523	102453741
13735_0:001d75	113181at32523	102461718
13735_0:001d77	263118at32523	102456951
13735_0:001d78	227370at32523	102462830
13735_0:001d8a	240714at32523	102447173
13735_0:001d94	161123at32523	102453502
13735_0:001d96	214816at32523	102454298
13735_0:001d9f	207368at32523	102457201
13735_0:001da1	14011at32523	102456952
13735_0:001da2	273519at32523	102461790
13735_0:001da5	4862at32523	102459782
13735_0:001da6	85843at32523	102444830
13735_0:001da9	53634at32523	102443658
13735_0:001dab	135451at32523	102463630
13735_0:001dae	232639at32523	102447076
13735_0:001daf	239258at32523	102458992
13735_0:001db1	283568at32523	102448083
13735_0:001db3	253171at32523	102462508
13735_0:001db4	107213at32523	102460265
13735_0:001db5	199466at32523	102447577
13735_0:001db9	103791at32523	102447828
13735_0:001dbb	96535at32523	102446590
13735_0:001dbc	114091at32523	102446352
13735_0:001dbf	114733at32523	102462013
13735_0:001dc1	241255at32523	102460024
13735_0:001dd1	162748at32523	102461066
13735_0:001dd4	117356at32523	102461791
13735_0:001dd6	90752at32523	102456466
13735_0:001ddb	20220at32523	102459230
13735_0:001ddd	218927at32523	102455627
13735_0:001de4	62580at32523	102456038
13735_0:001de8	53317at32523	102462750
13735_0:001def	68248at32523	102444744
13735_0:001df2	175626at32523	102446118
13735_0:001df3	205613at32523	102445892
13735_0:001df7	267926at32523	102449521
13735_0:001df8	184350at32523	102448808
13735_0:001dfb	23180at32523	102447671
13735_0:001dff	137083at32523	102450864
13735_0:001e02	44121at32523	102455795
13735_0:001e05	147880at32523	102452992
13735_0:001e07	257488at32523	102455138
13735_0:001e08	88543at32523	102456039
13735_0:001e0b	195845at32523	102455382
13735_0:001e0c	301474at32523	102453503
13735_0:001e0e	47152at32523	102454619
13735_0:001e1a	124651at32523	102458039
13735_0:001e1b	159905at32523	102458762
13735_0:001e24	130225at32523	102448408
13735_0:001e29	203763at32523	102445728
13735_0:001e2c	243669at32523	102446754
